EmployeeID,StoreID,EmployeeName,Gender,Department,Designation,Salary,JoiningDate,EmploymentType,Shift,Email,PhoneNumber,IsActive
EMP000800,ST0009,Xalak Chada,Female,Sales,Assistant Manager,77478,2013-04-17,Full-Time,Evening,emp000800@retailsphere.com,9301132314,Yes
EMP000801,ST0050,Bina Bail,Female,Billing,Supervisor,54067,2013-10-19,Full-Time,Evening,emp000801@retailsphere.com,9401599750,Yes
EMP000802,ST0099,Caleb Naik,Male,Inventory,Senior Associate,36867,2020-11-13,Full-Time,Night,emp000802@retailsphere.com,9835535616,Yes
EMP000803,ST0145,Arya Rai,Female,Sales,Associate,24446,2021-09-20,Full-Time,Evening,emp000803@retailsphere.com,9493513677,Yes
EMP000804,ST0051,Azad Ben,Male,Sales,Associate,27552,2026-04-05,Full-Time,Evening,emp000804@retailsphere.com,9832856586,Yes
EMP000805,ST0047,Harrison Sathe,Male,Sales,Associate,28916,2012-09-10,Full-Time,Evening,emp000805@retailsphere.com,9653321563,Yes
EMP000806,ST0086,Balvan Parekh,Male,Billing,Associate,29700,2026-07-04,Full-Time,Evening,emp000806@retailsphere.com,9143979936,Yes
EMP000807,ST0149,Ethan Kumer,Male,Security,Associate,26972,2019-08-31,Full-Time,Evening,emp000807@retailsphere.com,9128522936,Yes
EMP000808,ST0127,Saanvi Bhandari,Female,Billing,Associate,25794,2015-10-25,Full-Time,Evening,emp000808@retailsphere.com,9976881208,Yes
EMP000809,ST0004,Kamala Sood,Female,Security,Associate,28779,2017-10-22,Full-Time,Morning,emp000809@retailsphere.com,9206326493,Yes
EMP000810,ST0171,Suhani Rao,Female,Sales,Senior Associate,39067,2018-01-23,Contract,Morning,emp000810@retailsphere.com,9739931348,Yes
EMP000811,ST0187,Kritika Shenoy,Female,Sales,Supervisor,50588,2023-09-16,Part-Time,Evening,emp000811@retailsphere.com,9168028305,Yes
EMP000812,ST0095,Vinaya Puri,Female,Sales,Associate,28316,2024-12-24,Full-Time,Morning,emp000812@retailsphere.com,9854633254,No
EMP000813,ST0125,Hitesh Dash,Male,Sales,Associate,27418,2014-10-06,Full-Time,Evening,emp000813@retailsphere.com,9911508433,Yes
EMP000814,ST0184,Udarsh Mital,Male,Sales,Supervisor,57815,2011-10-25,Full-Time,Evening,emp000814@retailsphere.com,9377363918,Yes
EMP000815,ST0056,Tarak Dubey,Male,Sales,Assistant Manager,73002,2021-10-12,Full-Time,Morning,emp000815@retailsphere.com,9937145297,Yes
EMP000816,ST0068,Wriddhish Murty,Male,Billing,Assistant Manager,80216,2024-03-12,Full-Time,Night,emp000816@retailsphere.com,9174163185,Yes
EMP000817,ST0004,Onveer Prakash,Male,Billing,Senior Associate,38682,2013-11-14,Full-Time,Evening,emp000817@retailsphere.com,9588494383,Yes
EMP000818,ST0117,Anirudh Kadakia,Male,Customer Support,Senior Associate,32864,2024-04-05,Full-Time,Evening,emp000818@retailsphere.com,9103493212,No
EMP000819,ST0095,Mason Tailor,Male,Billing,Associate,31341,2019-02-23,Full-Time,Morning,emp000819@retailsphere.com,9471617895,Yes
EMP000820,ST0055,Fitan Bandi,Male,Sales,Associate,28319,2020-10-04,Full-Time,Night,emp000820@retailsphere.com,9156457223,Yes
EMP000821,ST0186,Ekbal Varughese,Male,Billing,Associate,23051,2019-03-28,Full-Time,Morning,emp000821@retailsphere.com,9489502166,Yes
EMP000822,ST0135,Radhika Lata,Female,Customer Support,Associate,31702,2025-10-15,Full-Time,Morning,emp000822@retailsphere.com,9998879915,Yes
EMP000823,ST0103,Nakul Loke,Male,Sales,Senior Associate,43442,2015-10-15,Full-Time,Morning,emp000823@retailsphere.com,9559164323,Yes
EMP000824,ST0087,Dhriti Bhalla,Female,Sales,Associate,24478,2020-08-20,Full-Time,Morning,emp000824@retailsphere.com,9506646191,Yes
EMP000825,ST0031,Fiyaz Palla,Male,Billing,Associate,31900,2013-05-31,Full-Time,Morning,emp000825@retailsphere.com,9831830940,Yes
EMP000826,ST0148,Brijesh Suresh,Male,Inventory,Associate,23114,2014-07-12,Full-Time,Morning,emp000826@retailsphere.com,9517267266,Yes
EMP000827,ST0116,Pranav Pathak,Male,Sales,Associate,24950,2021-04-12,Full-Time,Morning,emp000827@retailsphere.com,9187428238,Yes
EMP000828,ST0185,Yauvani Kota,Female,Sales,Associate,26805,2023-06-21,Full-Time,Morning,emp000828@retailsphere.com,9464893802,Yes
EMP000829,ST0105,Damyanti Raman,Female,Sales,Assistant Manager,77348,2021-10-14,Full-Time,Evening,emp000829@retailsphere.com,9966693981,Yes
EMP000830,ST0058,Raksha Agrawal,Female,Security,Associate,25300,2021-10-03,Full-Time,Morning,emp000830@retailsphere.com,9595290764,Yes
EMP000831,ST0166,Varenya Kalla,Female,Sales,Senior Associate,33550,2016-06-29,Full-Time,Night,emp000831@retailsphere.com,9728518390,Yes
EMP000832,ST0002,Amaira Bora,Female,Sales,Associate,29291,2025-06-29,Part-Time,Morning,emp000832@retailsphere.com,9764851448,Yes
EMP000833,ST0027,Vaishnavi Kannan,Female,Inventory,Associate,29103,2020-02-14,Contract,Evening,emp000833@retailsphere.com,9573282841,Yes
EMP000834,ST0191,Bina Balasubramanian,Female,Sales,Senior Associate,38209,2024-08-10,Full-Time,Evening,emp000834@retailsphere.com,9589737138,Yes
EMP000835,ST0170,William Iyer,Male,Sales,Supervisor,50386,2021-10-30,Full-Time,Night,emp000835@retailsphere.com,9619228186,Yes
EMP000836,ST0182,Nitara Parsa,Female,Sales,Senior Associate,33387,2022-06-19,Full-Time,Morning,emp000836@retailsphere.com,9214118267,Yes
EMP000837,ST0199,Onkar Sani,Male,Sales,Associate,27644,2014-04-13,Full-Time,Evening,emp000837@retailsphere.com,9926330887,Yes
EMP000838,ST0083,Veda Hayre,Female,Sales,Associate,30078,2025-12-05,Full-Time,Morning,emp000838@retailsphere.com,9199821187,Yes
EMP000839,ST0055,Ayaan Sidhu,Male,Sales,Associate,23620,2018-01-29,Contract,Night,emp000839@retailsphere.com,9624415322,Yes
EMP000840,ST0082,Lohit Srinivas,Male,Sales,Associate,27766,2018-12-02,Full-Time,Evening,emp000840@retailsphere.com,9492855433,Yes
EMP000841,ST0183,Aayush Trivedi,Male,Inventory,Senior Associate,41593,2019-11-13,Full-Time,Evening,emp000841@retailsphere.com,9461737867,Yes
EMP000842,ST0046,Charan Pau,Male,Security,Associate,25624,2011-11-04,Full-Time,Evening,emp000842@retailsphere.com,9524905487,Yes
EMP000843,ST0079,Tejas Patla,Male,Sales,Associate,23659,2016-10-17,Full-Time,Night,emp000843@retailsphere.com,9685361056,Yes
EMP000844,ST0156,Yashawini Bhat,Female,Sales,Supervisor,51079,2021-09-16,Full-Time,Night,emp000844@retailsphere.com,9218547032,Yes
EMP000845,ST0177,Saanvi Mutti,Female,Billing,Associate,30887,2024-04-29,Full-Time,Evening,emp000845@retailsphere.com,9584504385,Yes
EMP000846,ST0116,Yamini Jha,Female,Sales,Senior Associate,38776,2016-11-07,Full-Time,Morning,emp000846@retailsphere.com,9417328118,Yes
EMP000847,ST0102,Hitesh Nazareth,Male,Security,Associate,31423,2017-05-10,Part-Time,Evening,emp000847@retailsphere.com,9756671581,Yes
EMP000848,ST0184,Aryan Datta,Male,Sales,Senior Associate,36269,2021-11-10,Full-Time,Evening,emp000848@retailsphere.com,9823259386,Yes
EMP000849,ST0110,Darpan Kulkarni,Male,Sales,Supervisor,58330,2016-05-24,Full-Time,Morning,emp000849@retailsphere.com,9581510898,Yes
EMP000850,ST0171,Harsh Parmer,Male,Billing,Associate,25027,2019-07-21,Contract,Morning,emp000850@retailsphere.com,9607350041,Yes
EMP000851,ST0062,Ayush Srinivas,Male,Inventory,Associate,26928,2022-07-06,Full-Time,Evening,emp000851@retailsphere.com,9685931540,Yes
EMP000852,ST0102,Arjun Lal,Male,Sales,Associate,25084,2021-06-28,Full-Time,Morning,emp000852@retailsphere.com,9541807514,Yes
EMP000853,ST0109,Saanvi Lad,Female,Sales,Associate,30177,2019-12-24,Full-Time,Evening,emp000853@retailsphere.com,9673577044,Yes
EMP000854,ST0194,Pranav Chandra,Male,Billing,Senior Associate,42928,2015-12-26,Part-Time,Evening,emp000854@retailsphere.com,9177467804,Yes
EMP000855,ST0154,Ishanvi Dyal,Female,Security,Associate,22352,2024-11-29,Contract,Morning,emp000855@retailsphere.com,9857546627,Yes
EMP000856,ST0025,Hemal Bal,Female,HR,Associate,24973,2021-10-20,Full-Time,Evening,emp000856@retailsphere.com,9797015270,Yes
EMP000857,ST0151,Aashi Vyas,Female,Sales,Associate,28481,2016-04-26,Full-Time,Evening,emp000857@retailsphere.com,9914180402,Yes
EMP000858,ST0194,Anusha Modi,Female,HR,Senior Associate,43634,2026-06-28,Full-Time,Morning,emp000858@retailsphere.com,9734288638,Yes
EMP000859,ST0082,Mohini Rajagopal,Female,Inventory,Manager,125486,2019-09-03,Full-Time,Morning,emp000859@retailsphere.com,9684126547,Yes
EMP000860,ST0017,Oliver Balan,Male,Sales,Associate,24777,2019-06-06,Full-Time,Evening,emp000860@retailsphere.com,9426268328,Yes
EMP000861,ST0102,Ikbal Oak,Male,Billing,Associate,24268,2025-08-12,Full-Time,Night,emp000861@retailsphere.com,9316971528,Yes
EMP000862,ST0101,Sai Lanka,Female,Security,Associate,25280,2025-12-09,Full-Time,Morning,emp000862@retailsphere.com,9292089485,Yes
EMP000863,ST0031,Madhavi Sunder,Female,Sales,Associate,22832,2025-03-03,Full-Time,Morning,emp000863@retailsphere.com,9314221949,Yes
EMP000864,ST0110,Edhitha Deshpande,Female,Billing,Associate,26508,2018-01-30,Full-Time,Morning,emp000864@retailsphere.com,9745400040,Yes
EMP000865,ST0179,Zaid Sule,Male,Inventory,Associate,31008,2016-06-25,Part-Time,Evening,emp000865@retailsphere.com,9214870399,Yes
EMP000866,ST0061,Damini Samra,Female,Billing,Associate,29310,2020-05-18,Full-Time,Morning,emp000866@retailsphere.com,9925412259,Yes
EMP000867,ST0080,Bhanumati Kohli,Female,Sales,Associate,27347,2016-12-05,Full-Time,Night,emp000867@retailsphere.com,9930270877,Yes
EMP000868,ST0183,Hemangini Tripathi,Female,Billing,Assistant Manager,69570,2014-02-11,Full-Time,Morning,emp000868@retailsphere.com,9327665776,Yes
EMP000869,ST0148,Reyansh Srivastava,Male,Sales,Assistant Manager,75524,2025-12-03,Full-Time,Morning,emp000869@retailsphere.com,9434149377,Yes
EMP000870,ST0034,Yadavi Anne,Female,Sales,Associate,28796,2024-07-18,Full-Time,Evening,emp000870@retailsphere.com,9341507307,Yes
EMP000871,ST0033,Yatan Naik,Male,Customer Support,Senior Associate,44544,2026-01-27,Full-Time,Evening,emp000871@retailsphere.com,9537075216,Yes
EMP000872,ST0159,Reva Pau,Female,Customer Support,Associate,23067,2018-07-29,Full-Time,Evening,emp000872@retailsphere.com,9782050266,Yes
EMP000873,ST0126,Siddharth Nadig,Male,Inventory,Senior Associate,43436,2013-07-25,Full-Time,Evening,emp000873@retailsphere.com,9776313751,Yes
EMP000874,ST0067,Ishwar Prashad,Male,Security,Associate,24048,2024-01-03,Full-Time,Evening,emp000874@retailsphere.com,9770288244,Yes
EMP000875,ST0193,Januja Singhal,Female,Sales,Supervisor,63562,2021-03-17,Full-Time,Evening,emp000875@retailsphere.com,9707805379,Yes
EMP000876,ST0147,Jonathan Hayre,Male,Sales,Associate,28904,2014-10-31,Full-Time,Morning,emp000876@retailsphere.com,9191898380,No
EMP000877,ST0158,Jack Varghese,Male,Inventory,Associate,27280,2015-12-24,Full-Time,Evening,emp000877@retailsphere.com,9604710244,Yes
EMP000878,ST0040,Abhiram Bose,Male,Billing,Assistant Manager,67967,2025-02-16,Full-Time,Evening,emp000878@retailsphere.com,9865119820,Yes
EMP000879,ST0133,Gautam Shenoy,Male,Security,Supervisor,55836,2019-08-19,Full-Time,Morning,emp000879@retailsphere.com,9714465182,Yes
EMP000880,ST0173,Kritika Master,Female,Sales,Associate,28937,2020-10-09,Full-Time,Morning,emp000880@retailsphere.com,9256517033,Yes
EMP000881,ST0080,Yashica Agate,Female,Billing,Associate,26262,2023-04-12,Full-Time,Night,emp000881@retailsphere.com,9617688390,Yes
EMP000882,ST0147,Meera Bansal,Female,Sales,Associate,26292,2023-12-18,Full-Time,Night,emp000882@retailsphere.com,9712950630,Yes
EMP000883,ST0172,Ishita Bhakta,Female,Sales,Associate,23741,2013-11-06,Full-Time,Evening,emp000883@retailsphere.com,9434080503,Yes
EMP000884,ST0172,Sachi Johal,Female,Customer Support,Associate,24979,2014-06-06,Full-Time,Evening,emp000884@retailsphere.com,9466637211,Yes
EMP000885,ST0195,Vasatika Wable,Female,Sales,Supervisor,45117,2016-01-11,Part-Time,Evening,emp000885@retailsphere.com,9574182652,Yes
EMP000886,ST0131,Wishi Uppal,Female,Sales,Assistant Manager,74773,2021-02-05,Full-Time,Evening,emp000886@retailsphere.com,9398858607,Yes
EMP000887,ST0110,Wishi Nagi,Female,Customer Support,Associate,25367,2013-12-05,Full-Time,Night,emp000887@retailsphere.com,9498773805,Yes
EMP000888,ST0091,Zashil Tailor,Male,Sales,Associate,23733,2019-02-05,Full-Time,Evening,emp000888@retailsphere.com,9468159875,Yes
EMP000889,ST0053,Isaiah Pradhan,Male,Billing,Associate,31757,2021-09-12,Full-Time,Morning,emp000889@retailsphere.com,9320214469,Yes
EMP000890,ST0090,Sanaya Bains,Female,Customer Support,Associate,30744,2020-01-06,Full-Time,Morning,emp000890@retailsphere.com,9730657614,Yes
EMP000891,ST0089,Sathvik Kala,Male,Security,Associate,30264,2017-02-18,Full-Time,Evening,emp000891@retailsphere.com,9797597185,Yes
EMP000892,ST0048,Charvi Pandya,Female,Billing,Senior Associate,37466,2015-08-04,Full-Time,Night,emp000892@retailsphere.com,9416974317,Yes
EMP000893,ST0099,Rachit Sridhar,Male,Inventory,Associate,29875,2016-04-19,Full-Time,Evening,emp000893@retailsphere.com,9337983346,Yes
EMP000894,ST0024,Gautami Balan,Female,Billing,Senior Associate,38892,2016-08-03,Part-Time,Morning,emp000894@retailsphere.com,9130569490,Yes
EMP000895,ST0094,Ronith Sagar,Male,Sales,Associate,29012,2022-05-14,Full-Time,Evening,emp000895@retailsphere.com,9637142245,Yes
EMP000896,ST0025,Anusha Muni,Female,Security,Senior Associate,39325,2026-07-24,Full-Time,Evening,emp000896@retailsphere.com,9824293964,Yes
EMP000897,ST0057,Jagvi Kashyap,Female,Sales,Associate,26177,2018-06-01,Full-Time,Evening,emp000897@retailsphere.com,9310763026,Yes
EMP000898,ST0165,Mahika Sandal,Female,Security,Senior Associate,44870,2019-12-20,Full-Time,Morning,emp000898@retailsphere.com,9667966229,Yes
EMP000899,ST0061,Tara Zacharia,Female,Sales,Manager,135940,2017-12-03,Full-Time,Morning,emp000899@retailsphere.com,9502097921,Yes
EMP000900,ST0048,Arin Malhotra,Male,Sales,Associate,26535,2023-01-01,Full-Time,Evening,emp000900@retailsphere.com,9425782822,Yes
EMP000901,ST0119,Udant Mohan,Male,Inventory,Associate,26108,2015-02-22,Full-Time,Night,emp000901@retailsphere.com,9191970075,Yes
EMP000902,ST0132,Arunima Prasad,Female,Sales,Senior Associate,37897,2025-01-28,Full-Time,Night,emp000902@retailsphere.com,9932122890,Yes
EMP000903,ST0117,Warhi Agarwal,Female,Inventory,Associate,24812,2022-01-18,Full-Time,Evening,emp000903@retailsphere.com,9295719140,Yes
EMP000904,ST0067,Zarna Goyal,Female,Sales,Associate,31797,2013-04-05,Full-Time,Morning,emp000904@retailsphere.com,9897759085,Yes
EMP000905,ST0062,Azad Anand,Male,Sales,Associate,29670,2012-11-30,Contract,Morning,emp000905@retailsphere.com,9630006513,Yes
EMP000906,ST0003,Yashvi Gokhale,Female,Sales,Associate,25610,2013-09-26,Full-Time,Evening,emp000906@retailsphere.com,9279845751,Yes
EMP000907,ST0104,Chakradev Narayanan,Male,Security,Associate,31426,2014-11-03,Full-Time,Evening,emp000907@retailsphere.com,9151890973,Yes
EMP000908,ST0001,Chandran Naik,Male,HR,Associate,30070,2015-12-05,Part-Time,Morning,emp000908@retailsphere.com,9749208599,Yes
EMP000909,ST0049,Edhitha Nayar,Female,Customer Support,Associate,29070,2019-10-18,Full-Time,Evening,emp000909@retailsphere.com,9179043762,Yes
EMP000910,ST0052,Kavya Prabhakar,Female,Billing,Associate,29005,2012-11-17,Full-Time,Evening,emp000910@retailsphere.com,9248897178,Yes
EMP000911,ST0112,Januja Ramaswamy,Female,Billing,Associate,27502,2023-12-08,Full-Time,Morning,emp000911@retailsphere.com,9118352120,No
EMP000912,ST0082,Shravya Varkey,Female,Inventory,Senior Associate,40783,2017-07-22,Full-Time,Morning,emp000912@retailsphere.com,9742113783,Yes
EMP000913,ST0133,Qabil Lad,Male,Customer Support,Senior Associate,35236,2015-02-08,Full-Time,Morning,emp000913@retailsphere.com,9269587826,Yes
EMP000914,ST0085,Kashvi Parikh,Female,HR,Manager,103092,2019-09-21,Full-Time,Evening,emp000914@retailsphere.com,9420317852,Yes
EMP000915,ST0195,Mohammed Grover,Male,Sales,Associate,25763,2016-05-01,Full-Time,Evening,emp000915@retailsphere.com,9665933338,Yes
EMP000916,ST0060,Aishani Chakraborty,Female,Sales,Assistant Manager,70075,2012-02-11,Part-Time,Night,emp000916@retailsphere.com,9128869289,Yes
EMP000917,ST0120,Vanya Chaudhuri,Female,Inventory,Associate,26321,2022-08-30,Full-Time,Morning,emp000917@retailsphere.com,9986400445,Yes
EMP000918,ST0089,Nathan Din,Male,Sales,Associate,28594,2013-11-11,Full-Time,Evening,emp000918@retailsphere.com,9622466906,Yes
EMP000919,ST0162,Aayush Randhawa,Male,Security,Associate,28713,2024-03-24,Full-Time,Evening,emp000919@retailsphere.com,9850355315,Yes
EMP000920,ST0173,Tanish Hans,Male,Billing,Associate,26639,2023-04-01,Full-Time,Morning,emp000920@retailsphere.com,9111899516,Yes
EMP000921,ST0026,Nihal Morar,Male,Sales,Assistant Manager,68965,2012-12-13,Full-Time,Morning,emp000921@retailsphere.com,9684998111,Yes
EMP000922,ST0066,Yochana Kala,Female,Sales,Senior Associate,34341,2026-07-14,Contract,Morning,emp000922@retailsphere.com,9196467747,Yes
EMP000923,ST0016,Kavya Kar,Female,Sales,Associate,29470,2011-09-04,Contract,Morning,emp000923@retailsphere.com,9188567599,Yes
EMP000924,ST0156,Viraj Cheema,Male,Sales,Senior Associate,37896,2020-11-06,Full-Time,Evening,emp000924@retailsphere.com,9952840771,Yes
EMP000925,ST0194,Yatan Sinha,Male,Inventory,Supervisor,46822,2023-08-22,Contract,Evening,emp000925@retailsphere.com,9428546722,No
EMP000926,ST0103,Chavvi Krishnan,Female,Sales,Associate,23582,2024-10-05,Full-Time,Evening,emp000926@retailsphere.com,9165704421,Yes
EMP000927,ST0008,Nachiket Sami,Male,Sales,Senior Associate,35953,2019-06-16,Full-Time,Morning,emp000927@retailsphere.com,9381920459,Yes
EMP000928,ST0172,Kritika Chacko,Female,Sales,Associate,23673,2019-09-26,Full-Time,Morning,emp000928@retailsphere.com,9587194234,Yes
EMP000929,ST0074,Zinal Keer,Female,Inventory,Associate,27770,2015-05-04,Full-Time,Morning,emp000929@retailsphere.com,9213572878,Yes
EMP000930,ST0109,Manthan Venkataraman,Male,Customer Support,Associate,24732,2016-01-19,Full-Time,Evening,emp000930@retailsphere.com,9768223317,Yes
EMP000931,ST0003,Gaurika Chahal,Female,Inventory,Associate,28425,2013-11-26,Full-Time,Morning,emp000931@retailsphere.com,9642242619,Yes
EMP000932,ST0165,Jasmit Bail,Female,Billing,Senior Associate,41518,2017-05-02,Full-Time,Morning,emp000932@retailsphere.com,9839897353,Yes
EMP000933,ST0099,Balhaar Panchal,Male,Security,Senior Associate,36224,2017-03-05,Part-Time,Evening,emp000933@retailsphere.com,9692226163,Yes
EMP000934,ST0176,Praneel Pathak,Male,Inventory,Associate,28573,2025-10-02,Full-Time,Morning,emp000934@retailsphere.com,9820901953,Yes
EMP000935,ST0020,Advika Pant,Female,Billing,Senior Associate,34023,2025-03-10,Full-Time,Evening,emp000935@retailsphere.com,9693280181,Yes
EMP000936,ST0149,Jasmit Sahota,Female,Sales,Associate,30235,2014-08-17,Full-Time,Evening,emp000936@retailsphere.com,9767719069,Yes
EMP000937,ST0077,Warjas Vig,Male,Security,Associate,23324,2018-04-27,Full-Time,Night,emp000937@retailsphere.com,9628700083,Yes
EMP000938,ST0034,Theodore Dave,Male,Sales,Associate,30442,2025-01-26,Full-Time,Night,emp000938@retailsphere.com,9132929619,Yes
EMP000939,ST0026,Sara Varma,Female,Sales,Associate,30504,2024-01-17,Full-Time,Morning,emp000939@retailsphere.com,9589189806,Yes
EMP000940,ST0068,Widisha Tailor,Female,Security,Associate,25071,2013-04-29,Full-Time,Night,emp000940@retailsphere.com,9791287525,Yes
EMP000941,ST0147,Vincent Agrawal,Male,Customer Support,Associate,30942,2012-02-02,Full-Time,Evening,emp000941@retailsphere.com,9243247306,Yes
EMP000942,ST0143,Anita Nori,Female,Sales,Associate,23984,2025-07-30,Full-Time,Evening,emp000942@retailsphere.com,9695686644,No
EMP000943,ST0005,Meera Venkatesh,Female,Billing,Supervisor,61062,2019-06-30,Full-Time,Evening,emp000943@retailsphere.com,9976592779,Yes
EMP000944,ST0064,Chasmum Chandra,Female,Billing,Associate,24066,2012-05-26,Full-Time,Night,emp000944@retailsphere.com,9737551408,Yes
EMP000945,ST0172,Meera Venkatesh,Female,Billing,Senior Associate,40681,2021-04-15,Full-Time,Morning,emp000945@retailsphere.com,9554193966,Yes
EMP000946,ST0185,Ishanvi Gera,Female,Inventory,Manager,109535,2021-09-30,Full-Time,Evening,emp000946@retailsphere.com,9387644711,Yes
EMP000947,ST0059,Frado Cherian,Male,Sales,Associate,23768,2022-08-21,Full-Time,Night,emp000947@retailsphere.com,9100032240,Yes
EMP000948,ST0046,Vasatika Gokhale,Female,Billing,Senior Associate,42546,2016-11-17,Part-Time,Evening,emp000948@retailsphere.com,9874762194,Yes
EMP000949,ST0046,Pavani Minhas,Female,Billing,Associate,23937,2015-03-26,Full-Time,Night,emp000949@retailsphere.com,9126608064,Yes
